company,title,location,link,job_posted,category,source,description
CHECK24,(Junior) Product Manager (m/f/d) Document AI Platform InsurTech,"München, München (Kreis)",https://www.adzuna.de/land/ad/4552427710?se=pokG-sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=23FB8C6A2471ED6A93186FA554AE7A523E061711,2024-02-01,CHECK24 is a pioneer in the field of InsurTech. We offer our customers the opportunity to manage their insurance contracts online and compare and optimize them using our automated robo-advisor. Do you want to be at the forefront of digitalization topics? Then we are looking for you as a product manager (m/f/d) at CHECK24 Services für Versicherungsprodukte GmbH in Munich to source and prepare contract data and documents from insurance companies and…,"Positions in PR, advertising & marketing",Afternoon
BMW Group,Cloud Software Engineer for Vehicle Interface (w/m/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4535545247?se=pokG-sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=04DDB93FA3E8FB9D8E643B976B7D312C3EBA8AF6,2024-01-21,"With our brands BMW, MINI, Rolls-Royce and BMW Motorrad, we are one of the world's leading premium manufacturers of automobiles and motorcycles and also a provider of premium financial and mobility services. For the IT Data Science division in Munich we are looking for you as a Cloud Software Engineer for Vehicle Interface (f/m/x) Tasks IT MAKES THE FUTURE EXPERIENT. SHARE YOUR PASSION. More than 90% of all innovations in automobiles are based on electronics…",IT-Stellen,Afternoon
Pixida GmbH,Embedded Applications Developer (C++) - digital features,"München, München (Kreis)",https://www.adzuna.de/land/ad/4554521045?se=pokG-sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=DEBC08975CA70AF56AC0B6EE2975EAE003826420,2024-02-02,"Job offer [ ](https://www.pixida.com/) Embedded Applications Developer (C++) - digital features Pixida is a trusted engineering partner to shape innovation in Digital Services, Data Science, Location-based Services, Mobile & Cloud Applications, and Embedded Systems. Our customers range from mid-sized companies to large-scale international corporations. We create impact with professional services from ideation to implementation to operation. We are looking for an Embedded Applications Developer …",Advisory positions,Afternoon
Schleich GmbH,Werkstudent Data & Analytics (all genders),"Altstadt-Lehel, München",https://www.adzuna.de/land/ad/4546257530?se=pokG-sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=2DD897AB6F1C6D696B8CC48657BC88C30CB6D41E,2024-01-26,"The following adventures await you at Schleich: Collecting and organizing data from various sources and ensuring that the data is clean and correct. Helping users clarify problems and doubts regarding the data. Helping to identify trends and patterns in data sets Capturing requirements and business needs for reporting Creating visualizations (charts, graphs) to share insights (in Power BI)…",IT-Stellen,Afternoon
Schleich GmbH,Student Assistant Data & Analytics (all genders),"Altstadt-Lehel, München",https://www.adzuna.de/land/ad/4569538597?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=2632D65E164F6394CF03DF07AE3603CD731E059F,2024-02-15,"The following adventures await you at Schleich: Collecting and organizing data from various sources and ensuring that the data is clean and correct. Helping users clarify problems and doubts regarding the data. Helping to identify trends and patterns in data sets Capturing requirements and business needs for reporting Creating visualizations (charts, graphs) to share insights (in Power BI)…",IT-Stellen,Afternoon
Schleich GmbH,Student assistant for data & analytics (all genders),"Altstadt-Lehel, München",https://www.adzuna.de/land/ad/4569538585?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=292BA59BB885BA149DD350782CB917A593718B48,2024-02-15,"The following adventures await you at Schleich: Collecting and organizing data from various sources and ensuring that the data is clean and correct. Helping users clarify problems and doubts regarding the data. Helping to identify trends and patterns in data sets Capturing requirements and business needs for reporting Creating visualizations (charts, graphs) to share insights (in Power BI)…",IT-Stellen,Afternoon
Schleich GmbH,Studentenjob Data & Analytics (all genders),"Altstadt-Lehel, München",https://www.adzuna.de/land/ad/4569538659?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=E782BF2170EC9C035F90C775E1548434F1517BA0,2024-02-15,"The following adventures await you at Schleich: Collecting and organizing data from various sources and ensuring that the data is clean and correct. Helping users clarify problems and doubts regarding the data. Helping to identify trends and patterns in data sets Capturing requirements and business needs for reporting Creating visualizations (charts, graphs) to share insights (in Power BI)…",IT-Stellen,Afternoon
Bayerischer Rundfunk,Senior Product Owner in Digital Product Development (f/m/d),"München, München (Kreis)",https://www.adzuna.de/land/ad/4545462272?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=8A2536E20C68C755CD73C27BD391B5DE0EC96A36,2024-01-26,"The BR creatively and reliably delivers information, culture, knowledge and entertainment from and for Bavaria: on the radio, on television, in the media library, on BR24, Instagram and Co. Our orchestras and choir inspire listeners all over the world. As a member of ARD, we are proud to contribute significantly to diversity of opinion and media with our diverse and high-quality offerings. We are looking for you for the Information Program Directorate / Central Planning Department...","Positions in PR, advertising & marketing",Afternoon
ASAMBEAUTY GmbH,Financial Controller FP&A (m/w/d),"Unterföhring, München (Kreis)",https://www.adzuna.de/land/ad/4570771219?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=2935380907D23CB2B6C23FD33F484D44495A2B45,2024-02-16,"BHI Beauty & Health Investment Group Management GmbH includes M. Asam GmbH, ASAMBEAUTY GmbH, ahuhu GmbH, Inno Beauty GmbH, and Asam Betriebs-GmbH. We offer you an exciting mix of family business and belonging to a global group. We have been developing, producing and marketing high-quality cosmetic products “Made in Germany” for over 60 years. With us you can expect an interesting and varied area of ​​responsibility with plenty of scope for creativity and...",Accounting & finance positions,Afternoon
ZEISS,Working Student Data Analytics (f/m/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4570769331?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=9D72F449FB246DDE70E4A3307A975DF78F667BBB,2024-02-16,"Step out of your comfort zone, excel and redefine the limits of what is possible. That's just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people. In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a s…",Positions in science and quality assurance,Afternoon
Bayernwerk AG,Data Scientist Digital Energy Solutions (m/f/d),"Altstadt-Lehel, München",https://www.adzuna.de/land/ad/4562483566?se=Ll8O_sbM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=AE49B3C50AA9C58C7A65D625528393417348AF38,2024-02-08,"Bayernwerk Netz GmbH | Regensburg, Munich | Permanent | Full time | 224094 We make it possible for around 7 million people in our Bavarian supply areas to be reliably supplied with energy. The energy transition is successful because around 400,000 decentralized generation systems are already feeding green electricity into our network. Bayernwerk is developing the energy system of tomorrow with innovative solutions. You too can shape the energy future with us. The Bayernwerk Group, a 100 percent...",IT-Stellen,Afternoon
Zeppelin Rental GmbH,(Junior) Data Analyst (m/w/d),"Garching bei München, München (Kreis)",https://www.adzuna.de/land/ad/4548461548?se=ynwUAsfM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=9C5123FBBC15AEFFE6EB1F9C8AC39B6928291863,2024-01-29,"Zeppelin Rental is Germany's leading rental and construction logistics service provider and supports customers in the construction, industry, trade, public sector, gardening and landscaping as well as event sectors. Our portfolio includes machine and equipment rental, temporary infrastructure and construction logistics. With around 2,000 employees at over 160 locations, we work every day to delight our customers with high-quality products, excellent services and technological excellence. Zep…",Positions in science and quality assurance,Afternoon
